Title,Address,District,PostingDate,PostType,Price,Area,Direction,Bedrooms,Bathrooms,Floors,Width_meters,Legal,Interior,Entrancewidth,Area_m2,Entrance_width,Width,PostingYear,PostingMonth,PostingQuarter,Month_sin,Month_cos,Days_Since_Posted,Half_Year
"Bán nhà riêng tại Đào Tấn, Đội Cấn, Ba Đình, Hà Nội, 5,99 tỷ, 33m2 đẹp, nhiều tiện ích","Đường Đào Tấn, Phường Đội Cấn, Ba Đình, Hà Nội",Ba Đình,09/10/2023,Nhà riêng tại đường Đào Tấn,6.0,33 m²,0,3.0,3.0,3.0,"3,2 m",Sổ đỏ/ Sổ hồng,Đầy đủ,2 m,33.0,2.0,3.2,2023,10,4,-0.8660254037844386,0.5000000000000001,814,1
"Bán CC 2PN, 2WC, 80m2, 3,xtỷ tại Khu đô thị Việt Hưng, Đức Giang, Long Biên, Hà Nội","Khu đô thị Việt Hưng, Đức Giang, Long Biên, Hà Nội",Long Biên,22/07/2024,Căn hộ chung cư tại Khu đô thị Việt Hưng,4.2,80 m²,0,2.0,2.0,,0,0,Đầy đủ,0,80.0,6.0,5.0,2024,7,3,-0.4999999999999997,-0.8660254037844388,527,1
CCMN Giáp Nhất - Royal City - Thanh Xuân 55m2 x 2 ngủ x 1.55 tỷ - Tặng fun đồ như anh - ô tô,"Đường Giáp Nhất, Phường Nhân Chính, Thanh Xuân, Hà Nội",Thanh Xuân,01/09/2025,"Chung cư mini, căn hộ dịch vụ tại đường Giáp Nhất",1.8,55 m²,0,2.0,1.0,,0,Sổ đỏ/ Sổ hồng,Đầy đủ,0,55.0,6.0,4.7,2025,9,3,-1.0,-1.8369701987210297e-16,121,1
"Hoàng Hoa Thám, Ba Đình, DT 57m2 x 2 tầng, MT 4,9m, giá nhỉnh 6 tỷ.","Đường Hoàng Hoa Thám, Phường Cống Vị, Ba Đình, Hà Nội",Ba Đình,25/02/2025,Nhà riêng tại đường Hoàng Hoa Thám,7.6,57 m²,0,2.0,2.0,2.0,0,Sổ đỏ/ Sổ hồng,Cơ bản,0,57.0,4.0,5.0,2025,2,1,0.8660254037844386,0.5000000000000001,309,0
Bán nhà Kiot khu DV Vân Canh-Hoài Đức 150m2 Mặt tiền 12m phân lô vỉa hè kinh doanh 21 tỷ.,"Khu đô thị Vân Canh, Vành Đai 3.5, Vân Canh, Hoài Đức, Hà Nội",Hoài Đức,14/05/2023,"Nhà biệt thự, liền kề tại Khu đô thị Vân Canh",21.0,150 m²,0,2.0,2.0,2.0,12 m,Sổ đỏ/ Sổ hồng,Cơ bản,18 m,150.0,18.0,12.0,2023,5,2,0.49999999999999994,-0.8660254037844387,962,0
"Giảm 1,5 tỷ bán biệt thự Văn Phú 200m, hoàn thiện đủ nội thất, sổ nở hậu sẵn giao dịch, giá 30,5 tỷ","Khu đô thị mới Văn Phú, Lê Trọng Tấn, Phú La, Hà Đông, Hà Nội",Hà Đông,07/08/2023,"Nhà biệt thự, liền kề tại Khu đô thị mới Văn Phú",29.9,200 m²,Đông - Bắc,5.0,4.0,,"10,9 m",Sổ đỏ/ Sổ hồng,0,0,200.0,8.0,10.9,2023,8,3,-0.8660254037844385,-0.5000000000000004,877,1
"ngay mặt đường liên xã, chỉ từ 10tr -12tr/m2, nhập tịch Hà Nội, dân cư đông đúc, gần chợ, KCN, ...","Đường Mòn HCM, ĐT 76, Hợp Thanh, Mỹ Đức, Hà Nội",Mỹ Đức,24/10/2023,Bán đất tại đường ĐT 76,0.84,83 m²,Đông - Bắc,,,,"5,8 m",Sổ đỏ/ Sổ hồng,0,0,83.0,8.0,5.8,2023,10,4,-0.8660254037844386,0.5000000000000001,799,1
chính chủ bán nhà 4tầng vân canh 3 phòng ngủ giá:3ty850 ngõ ba gác,"Đường 422B, Xã Vân Canh, Hoài Đức, Hà Nội",Hoài Đức,29/04/2024,Nhà riêng tại đường 422B,4.2,32 m²,Đông - Nam,3.0,3.0,5.0,5 m,Sổ đỏ/ Sổ hồng,Đầy đủ,3 m,32.0,3.0,5.0,2024,4,2,0.8660254037844387,-0.4999999999999998,611,0
"Biệt thự căn góc 3 mặt thoáng đường Lê Quang Đạo, Siêu vip. Suất NG. Giá tốt 0976 883 ***","Dự án An Quý Villa - KĐT Dương Nội, Phường Dương Nội, Hà Đông, Hà Nội",Hà Đông,17/01/2024,"Nhà biệt thự, liền kề tại An Quý Villa - KĐT Dương Nội",31.4,180 m²,0,,,,0,0,0,0,180.0,8.0,5.0,2024,1,1,0.49999999999999994,0.8660254037844387,714,0
"Chính chủ gửi bán căn 4 phòng ngủ, DT 146m2, view hồ Tây, LH: Mr Hùng 0987 709 ***","Dự án Vinhomes Metropolis - Liễu Giai, Phố Liễu Giai, Phường Ngọc Khánh, Ba Đình, Hà Nội",Ba Đình,18/08/2025,Căn hộ chung cư tại Vinhomes Metropolis - Liễu Giai,30.7,146 m²,0,4.0,3.0,,0,0,0,0,146.0,4.0,5.0,2025,8,3,-0.8660254037844385,-0.5000000000000004,135,1
"Quỹ căn 3 phòng ngủ Vinhomes Metropolis cần bán gấp, full nội thất, view Hồ Tây, LH: 0982 040 ***","Dự án Vinhomes Metropolis - Liễu Giai, Phố Liễu Giai, Phường Ngọc Khánh, Ba Đình, Hà Nội",Ba Đình,27/06/2023,Căn hộ chung cư tại Vinhomes Metropolis - Liễu Giai,18.1,115 m²,0,3.0,2.0,,0,0,Full,0,115.0,4.0,5.0,2023,6,2,1.2246467991473532e-16,-1.0,918,0
"Quỹ căn 2 phòng ngủ VHM Metropolis cần bán, giá rẻ, LH xem nhà: 0982 040 *** Mr Hùng","Dự án Vinhomes Metropolis - Liễu Giai, Phố Liễu Giai, Phường Ngọc Khánh, Ba Đình, Hà Nội",Ba Đình,02/10/2024,Căn hộ chung cư tại Vinhomes Metropolis - Liễu Giai,13.5,85 m²,0,2.0,2.0,,0,0,0,0,85.0,4.0,5.0,2024,10,4,-0.8660254037844386,0.5000000000000001,455,1
"Chính chủ gửi bán căn hộ 1PN, DT 57m2, giá 9 tỷ LH: 0987 709 *** Mr Hùng","Dự án Vinhomes Metropolis - Liễu Giai, Phố Liễu Giai, Phường Ngọc Khánh, Ba Đình, Hà Nội",Ba Đình,13/07/2023,Căn hộ chung cư tại Vinhomes Metropolis - Liễu Giai,9.3,57 m²,0,1.0,1.0,,0,0,0,0,57.0,4.0,5.0,2023,7,3,-0.4999999999999997,-0.8660254037844388,902,1
nhà có việc cần bán 257m có 200tc lô góc có nhà giá 2ty650 tại chương mỹ,"Xã Nam Phương Tiến, Chương Mỹ, Hà Nội",Chương Mỹ,11/02/2025,Bán đất tại xã Nam Phương Tiến,2.9,257 m²,Đông - Nam,,,,12 m,Sổ đỏ/ Sổ hồng,0,5 m,257.0,5.0,12.0,2025,2,1,0.8660254037844386,0.5000000000000001,323,0
Mảnh đất Võ Chí Công - vị trí cực đẹp - tiềm năng - mặt tiền rộng - 100m2 - giá 19.5 tỷ,"Đường Võ Chí Công, Phường Nghĩa Đô, Cầu Giấy, Hà Nội",Cầu Giấy,18/07/2024,Bán đất tại đường Võ Chí Công,22.2,100 m²,0,,,,0,Sổ đỏ/ Sổ hồng,0,0,100.0,6.0,5.0,2024,7,3,-0.4999999999999997,-0.8660254037844388,531,1
"Bán nhà mặt phố Phan Kế Bính, MT 7m kinh doanh sầm uất, hiếm nhà bán giá chỉ 15,8 tỷ","Đường Phan Kế Bính, Phường Cống Vị, Ba Đình, Hà Nội",Ba Đình,20/10/2025,Nhà mặt phố tại đường Phan Kế Bính,20.1,47 m²,0,,,2.0,7 m,Sổ đỏ/ Sổ hồng,0,0,47.0,4.0,7.0,2025,10,4,-0.8660254037844386,0.5000000000000001,72,1
"Bán tòa nhà ngõ phố Nguyễn Chí Thanh dòng tiền tự khai thác 1 - 1,2 tỷ/năm","Ngõ 107, Đường Nguyễn Chí Thanh, Phường Láng Hạ, Đống Đa, Hà Nội",Đống Đa,18/07/2024,Nhà riêng tại đường Nguyễn Chí Thanh,18.9,71 m²,Đông - Nam,10.0,10.0,7.0,4 m,Sổ đỏ/ Sổ hồng,"Nội thất đầy đủ, thông minh, thang máy.",2 m,71.0,2.0,4.0,2024,7,3,-0.4999999999999997,-0.8660254037844388,531,1
"Bán nhà hoa hậu mặt phố đường Bưởi, DT: 48/118m2, 4 tầng, MT: 8m 12,9 tỷ","Đường Bưởi, Phường Cống Vị, Ba Đình, Hà Nội",Ba Đình,13/10/2024,Nhà mặt phố tại đường Bưởi,15.6,48 m²,0,,,4.0,8 m,Sổ đỏ,0,0,48.0,4.0,8.0,2024,10,4,-0.8660254037844386,0.5000000000000001,444,1
Bán nhà số 282 phố Ngọc Trì - mặt tiền 6m - 3 bước ra hồ Ben. Ô tô tránh vỉa hè,"Số 282, Phố Ngọc Trì, Phường Thạch Bàn, Long Biên, Hà Nội",Long Biên,14/01/2025,Nhà mặt phố tại phố Ngọc Trì,31.9,120 m²,Bắc,1.0,1.0,1.0,6 m,Sổ đỏ/ Sổ hồng,0,11 m,120.0,11.0,6.0,2025,1,1,0.49999999999999994,0.8660254037844387,351,0
"Chính chủ bán nhà Nguyễn Khang Cầu Giấy, 15m ra mặt phố, Lô góc 45m2 x 4 Tầng Mặt tiền 4,5m, Giá rẻ","Đường Nguyễn Khang, Phường Yên Hòa, Cầu Giấy, Hà Nội",Cầu Giấy,03/06/2023,Nhà riêng tại đường Nguyễn Khang,10.1,45 m²,0,,,4.0,45 m,Sổ đỏ/ Sổ hồng,Cơ bản,3 m,45.0,3.0,45.0,2023,6,2,1.2246467991473532e-16,-1.0,942,0
Gấp! Chỉ 35 tỷ sở hữu Biệt thự mặt vườn hoa trong Ngọc trai đảo lớn tại Vinhomes Gia Lâm.,"Dự án Vinhomes Ocean Park Gia Lâm, Đường Ngọc Trai 9, Xã Dương Xá, Gia Lâm, Hà Nội",Gia Lâm,11/07/2025,"Nhà biệt thự, liền kề tại Vinhomes Ocean Park Gia Lâm",43.2,"148,2 m²",Tây - Bắc,,,4.0,"8,5 m",Sổ đỏ/ Sổ hồng,Không nội thất,"13,5 m",148.2,13.5,8.5,2025,7,3,-0.4999999999999997,-0.8660254037844388,173,1
"Chính chủ bán biệt thự giá rẻ phố kinh doanh 27m, sổ đỏ, hoàn thiện vị trí đẹp kinh doanh tốt","Dự án An Phú Shop Villa, Đường An Phú, Phường Dương Nội, Hà Đông, Hà Nội",Hà Đông,20/05/2024,"Nhà biệt thự, liền kề tại An Phú Shop Villa",33.2,200 m²,Đông - Bắc,6.0,4.0,4.0,9 m,Đã có sổ.,0,27 m,200.0,27.0,9.0,2024,5,2,0.49999999999999994,-0.8660254037844387,590,0
"Bán biệt thự Văn Phú 200m2, thiết kế sân vườn, nội thất châu âu, nhà sạch pháp lý, giá 37 tỷ","Dự án KĐT Văn Phú, Đường Lê Trọng Tấn, Phường Phú La, Hà Đông, Hà Nội",Hà Đông,25/04/2023,"Nhà biệt thự, liền kề tại Khu đô thị mới Văn Phú",36.7,200 m²,Đông - Nam,,,,10 m,0,0,16 m,200.0,16.0,10.0,2023,4,2,0.8660254037844387,-0.4999999999999998,981,0
Nhà đẹp dân xây ô tô đi qua Tình Quang đầy đủ công năng giá nhỉnh 2 tỷ khách về ở luôn. Sổ đẹp,"Đường Tình Quang, Phường Giang Biên, Long Biên, Hà Nội",Long Biên,01/06/2025,Nhà riêng tại đường Tình Quang,2.9,30 m²,Tây - Nam,3.0,2.0,2.0,"3,1 m",Sổ đỏ/ Sổ hồng,Cơ bản,0,30.0,6.0,3.1,2025,6,2,1.2246467991473532e-16,-1.0,213,0
"Bán 2N 59m2 CC K Park - Văn Phú, nhà nội thất đẹp, giữ gìn 3.95 tỷ tầng siêu đẹp","Dự án The K Park, Đường Lê Trọng Tấn, Phường Phúc La, Hà Đông, Hà Nội",Hà Đông,06/03/2024,Căn hộ chung cư tại The K Park,4.4,59 m²,Đông - Bắc,2.0,2.0,,0,Sổ đỏ/ Sổ hồng,Đầy đủ,0,59.0,8.0,5.0,2024,3,1,1.0,6.123233995736766e-17,665,0
"Chính chủ bán 2 mảnh đất đẹp tại Thanh Am sổ riêng, tiềm năng sinh lời cao","Đường Thanh Am, Phường Thượng Thanh, Long Biên, Hà Nội",Long Biên,27/11/2024,Bán đất tại đường Thanh Am,5.3,51 m²,Đông - Bắc,,,,0,Sổ đỏ/ Sổ hồng,0,0,51.0,6.0,5.0,2024,11,4,-0.5000000000000004,0.8660254037844384,399,1
SIÊU PHẨM 1 BƯỚC RA PHỐ CẦU GIẤY 32M - 6 TẦNG - NHỈNH 7 TỶ. LÔ GÓC - NGÕ RỘNG - SẴN SỔ,"Đường Nguyễn Đình Hoàn, Phường Nghĩa Đô, Cầu Giấy, Hà Nội",Cầu Giấy,08/09/2025,Nhà riêng tại đường Nguyễn Đình Hoàn,9.0,32 m²,0,3.0,4.0,6.0,0,Sổ đỏ/ Sổ hồng,0,0,32.0,6.0,5.0,2025,9,3,-1.0,-1.8369701987210297e-16,114,1
"Giảm 1 tỷ Bán biệt thự Văn Phú 230m, thiết kế sân vườn, hồ Koi, nội thất cao cấp, giá 35 tỷ","Khu đô thị mới Văn Phú, Lê Trọng Tấn, Phú La, Hà Đông, Hà Nội",Hà Đông,15/09/2025,"Nhà biệt thự, liền kề tại Khu đô thị mới Văn Phú",41.7,230 m²,Đông - Nam,5.0,5.0,,"13,6 m",Sổ đỏ/ Sổ hồng,Đầy đủ,16 m,230.0,16.0,13.6,2025,9,3,-1.0,-1.8369701987210297e-16,107,1
"Bán nhà mặt phố Phố Lụa, Vạn Phúc 110m, 8 tầng thang máy, full nội thất, kinh doanh đỉnh, 28 tỷ","Phố Vạn Phúc, Phường Vạn Phúc, Hà Đông, Hà Nội",Hà Đông,27/08/2025,Nhà mặt phố tại phố Vạn Phúc,35.1,110 m²,Đông - Nam,5.0,5.0,,"5,2 m",Sổ đỏ/ Sổ hồng,Đầy đủ,10 m,110.0,10.0,5.2,2025,8,3,-0.8660254037844385,-0.5000000000000004,126,1
"Giảm 3 tỷ bán nhà mặt phố Nguyễn Văn Lộc 130m 7 tầng thang máy, lô góc, cho thuê 120tr/th, 60 tỷ","Đường Nguyễn Văn Lộc, Phường Mỗ Lao, Hà Đông, Hà Nội",Hà Đông,04/01/2023,Nhà mặt phố tại đường Nguyễn Văn Lộc,57.7,130 m²,0,,,7.0,18 m,Sổ đỏ/ Sổ hồng,0,22 m,130.0,22.0,18.0,2023,1,1,0.49999999999999994,0.8660254037844387,1092,0
"Bán căn hộ đẹp tại Green Pearl 378 Minh Khai, 13,5 tỷ, 139m2, nhiều tiện ích","Green Pearl 378 Minh Khai, Minh Khai, Vĩnh Tuy, Hai Bà Trưng, Hà Nội",Hai Bà Trưng,11/03/2024,Căn hộ chung cư tại Green Pearl 378 Minh Khai,15.2,139 m²,0,3.0,2.0,,0,Sổ đỏ/ Sổ hồng,Đầy đủ,0,139.0,4.0,5.0,2024,3,1,1.0,6.123233995736766e-17,660,0
Chính chủ cần bán cắt lỗ căn 2PN 1VS căn hộ Tòa G3 tại Vinhomes Green Bay 0974 046 ***,"Dự án Vinhomes Green Bay Mễ Trì, Đường Đại lộ Thăng Long, Phường Mễ Trì, Nam Từ Liêm, Hà Nội",Nam Từ Liêm,08/07/2025,Căn hộ chung cư tại Vinhomes Green Bay Mễ Trì,3.7,"55,25 m²",Đông - Bắc,2.0,1.0,,0,Hợp đồng mua bán.,Đầy đủ.,0,55.25,5.0,5.0,2025,7,3,-0.4999999999999997,-0.8660254037844388,176,1
"Đất đẹp tổ 4 Tình Quang, 51m2, mặt tiền 4m giá 3,95 tỷ lô góc ô tô vào tận nơi ngõ thông","Tổ 4, Đường Tình Quang, Phường Giang Biên, Long Biên, Hà Nội",Long Biên,16/02/2024,Bán đất tại đường Tình Quang,4.1,51 m²,0,,,,4 m,Sổ đỏ/ Sổ hồng.,0,0,51.0,6.0,4.0,2024,2,1,0.8660254037844386,0.5000000000000001,684,0
"Tân Xã Thạch Thất, giáp CNC Hòa Lạc FPT bán lô 74m2 đường đẹp giá F0 mới tách, chưa qua tay","Thôn 8, Xã Tân Xã, Thạch Thất, Hà Nội",Thạch Thất,05/11/2024,Bán đất tại xã Tân Xã,3.4,74 m²,Đông - Nam,,,,5 m,Sổ đỏ/ Sổ hồng,0,13 m,74.0,13.0,5.0,2024,11,4,-0.5000000000000004,0.8660254037844384,421,1
"Chính chủ cần bán đất Đường 420, Bình Yên, Gần Khu Công Nghệ Cao Hoà Lạc, giá tốt nhất thị trường!","Đường 420, Xã Bình Yên, Thạch Thất, Hà Nội",Thạch Thất,13/02/2024,Bán đất tại đường 420,2.0,"79,6 m²",0,,,,"7,93 m",Sổ hồng/Sổ đỏ,0,5 m,79.6,5.0,7.93,2024,2,1,0.8660254037844386,0.5000000000000001,687,0
"Siêu Phẩm Chung cư Nàng Hương 583 Nguyễn Trãi Thanh Xuân DT 100m, 3 ngủ, 2wc giá hơn 5tỷ.","Nàng Hương, Đường Nguyễn Trãi, Phường Văn Quán, Hà Đông, Hà Nội",Hà Đông,03/08/2024,Căn hộ chung cư tại Chung cư Nàng Hương - 583 Nguyễn Trãi,6.3,100 m²,0,3.0,2.0,,0,Sổ đỏ/ Sổ hồng,Đầy đủ,0,100.0,8.0,5.0,2024,8,3,-0.8660254037844385,-0.5000000000000004,515,1
"Bán căn hộ 1PN + 1 Vinhomes Ocean Park 1 tòa S217 full nội thất, bàn giao ngay, ký mới CĐT, 2,47 tỷ","Dự án Vinhomes Ocean Park Gia Lâm, Đường Kiêu Kỵ, Xã Dương Xá, Gia Lâm, Hà Nội",Gia Lâm,24/06/2024,Căn hộ chung cư tại Vinhomes Ocean Park Gia Lâm,2.6,46 m²,0,1.0,1.0,,0,Sổ đỏ/ Sổ hồng,Full nội thất.,0,46.0,8.0,6.0,2024,6,2,1.2246467991473532e-16,-1.0,555,0
"Bán biệt thự BT8 khu đô thị Việt Hưng 166.6m2, MT 9.8m, giá 39.5 tỷ, hướng tây nam","Phố Việt Hưng, Phường Việt Hưng, Long Biên, Hà Nội",Long Biên,14/12/2025,"Nhà biệt thự, liền kề tại Khu đô thị Việt Hưng",50.0,"166,6 m²",Tây - Nam,4.0,4.0,3.0,"9,8 m",Sổ đỏ/ Sổ hồng,Cơ bản.,13 m,166.6,13.0,9.8,2025,12,4,-2.4492935982947064e-16,1.0,17,1
"Bán biệt thự mặt phố Nguyễn Văn Lộc Hà Đông, Dt 205m2 x 3T x Mt 15m, lô góc kinh doanh sầm uất","Đường Nguyễn Văn Lộc, Phường Mỗ Lao, Hà Đông, Hà Nội",Hà Đông,24/07/2024,"Nhà biệt thự, liền kề tại đường Nguyễn Văn Lộc",125.0,205 m²,0,,3.0,3.0,15 m,Sổ đỏ/ Sổ hồng,0,23 m,205.0,23.0,15.0,2024,7,3,-0.4999999999999997,-0.8660254037844388,525,1
"Bán gấp nhà Minh Khai 32m2, MT 5.2m, lô góc, ôtô đỗ cửa, vài bước MP, nội thất vip, 6 tỷ 5","Đường Minh Khai, Phường Thanh Lương, Hai Bà Trưng, Hà Nội",Hai Bà Trưng,19/08/2023,Nhà riêng tại đường Minh Khai,6.9,32 m²,0,4.0,4.0,4.0,5 m,Sổ đỏ/ Sổ hồng.,Đầy đủ.,3 m,32.0,3.0,5.0,2023,8,3,-0.8660254037844385,-0.5000000000000004,865,1
"Mặt Phố Hàng Rươi, vị trí đắc địa, 95m2, 4.5m mt, hiện trạng nhà 2 tầng, ngân hàng đang thuê.","Phố Hàng Rươi, Phường Hàng Mã, Hoàn Kiếm, Hà Nội",Hoàn Kiếm,13/08/2024,Nhà mặt phố tại phố Hàng Rươi,62.7,95 m²,0,,,2.0,45 m,Sổ đỏ/ Sổ hồng,0,0,95.0,8.0,45.0,2024,8,3,-0.8660254037844385,-0.5000000000000004,505,1
CCMN Quan Nhân - Royal City 55m2 x 2 ngủ x 1.79 tỷ - nhà như ảnh - thoáng sáng. - tặng fun đồ,"Phố Quan Nhân, Phường Nhân Chính, Thanh Xuân, Hà Nội",Thanh Xuân,04/07/2025,"Chung cư mini, căn hộ dịch vụ tại phố Quan Nhân",2.2,55 m²,0,2.0,2.0,,0,Sổ đỏ/ Sổ hồng,Đầy đủ,0,55.0,6.0,4.7,2025,7,3,-0.4999999999999997,-0.8660254037844388,180,1
"Chính chủ cần bán gấp 2 căn studio 28.2m2, giá 1 tỷ 8 tòa G3 Green Bay, view hồ và biệt thự","Dự án Vinhomes Green Bay Mễ Trì, Đường Đại lộ Thăng Long, Phường Mễ Trì, Nam Từ Liêm, Hà Nội",Nam Từ Liêm,21/05/2025,Căn hộ chung cư tại Vinhomes Green Bay Mễ Trì,2.1,"28,2 m²",0,,,,0,0,0,0,28.2,5.0,5.0,2025,5,2,0.49999999999999994,-0.8660254037844387,224,0
Bán đất 75m2 chính chủ tại Phố Yên Tiền Phong Mê Linh,"Xã Tiền Phong, Mê Linh, Hà Nội",Mê Linh,04/06/2025,Bán đất tại xã Tiền Phong,4.1,75 m²,0,,,,0,0,0,0,75.0,6.0,4.1,2025,6,2,1.2246467991473532e-16,-1.0,210,0
"Chính chủ cần bán căn 2N 2VS, 53.3 m2, giá 3 tỷ 8, view hồ căn góc, tòa G3 Vinhomes Green Bay","Dự án Vinhomes Green Bay Mễ Trì, Đường Đại lộ Thăng Long, Phường Mễ Trì, Nam Từ Liêm, Hà Nội",Nam Từ Liêm,17/02/2025,Căn hộ chung cư tại Vinhomes Green Bay Mễ Trì,4.4,"53,3 m²",0,2.0,2.0,,0,0,0,0,53.3,5.0,5.0,2025,2,1,0.8660254037844386,0.5000000000000001,317,0
"CHÍNH CHỦ CẦN BÁN NHÀ PHÂN LÔ KIM ĐỒNG, Ô TÔ, DIỆN TÍCH 50M2, XÂY DỰNG 5 TẦNG, 12,8 TỶ.","Đường Kim Đồng, Phường Giáp Bát, Hoàng Mai, Hà Nội",Hoàng Mai,27/10/2023,Nhà riêng tại đường Kim Đồng,13.6,50 m²,0,,,5.0,0,Sổ đỏ/ Sổ hồng,0,0,50.0,5.0,4.5,2023,10,4,-0.8660254037844386,0.5000000000000001,796,1
Bán nhà MP Nguyễn Ngọc Nại_103m_9 tầng_thang máy_thông sàn_vị trí đẹp nhất phố_kinh doanh_giá 55 tỷ,"Đường Nguyễn Ngọc Nại, Phường Khương Trung, Thanh Xuân, Hà Nội",Thanh Xuân,21/08/2025,Nhà mặt phố tại đường Nguyễn Ngọc Nại,61.6,103 m²,0,9.0,9.0,9.0,0,Sổ đỏ/ Sổ hồng,0,0,103.0,6.0,4.7,2025,8,3,-0.8660254037844385,-0.5000000000000004,132,1
"Cần bán gấp căn 2PN - 2VS, 63,4m2, giá 5 tỷ 2, view hồ, Vinhomes Green Bay Mễ Trì","Dự án Vinhomes Green Bay Mễ Trì, Đường Đại lộ Thăng Long, Phường Mễ Trì, Nam Từ Liêm, Hà Nội",Nam Từ Liêm,20/09/2025,Căn hộ chung cư tại Vinhomes Green Bay Mễ Trì,6.0,"63,4 m²",0,2.0,2.0,,0,Sổ đỏ/ Sổ hồng,0,0,63.4,5.0,5.0,2025,9,3,-1.0,-1.8369701987210297e-16,102,1
SIÊU PHẨM MỸ ĐÌNH ĐÓN TẾT - 1 NHÀ RA Ô TÔ - - AN SINH ĐỈNH. DT 40/46 x 4TẦNG. GIÁ 9.1 TỶ (CTL),"Phú Mỹ, Mỹ Đình 2, Nam Từ Liêm, Hà Nội",Nam Từ Liêm,04/09/2023,Nhà riêng tại đường Phú Mỹ,9.6,46 m²,0,4.0,4.0,4.0,5 m,Sổ đỏ/ Sổ hồng,0,3 m,46.0,3.0,5.0,2023,9,3,-1.0,-1.8369701987210297e-16,849,1
"Bán đất chính chủ mặt phố Trường Chinh, DT 198m2 x MT 8m, vỉa hè, kinh doanh. Giá: 51tỷ sổ đỏ vuông","Đường Trường Chinh, Phường Khương Mai, Thanh Xuân, Hà Nội",Thanh Xuân,28/11/2025,Bán đất tại đường Trường Chinh,62.9,198 m²,0,,,,8 m,Sổ đỏ/ Sổ hồng,0,0,198.0,6.0,8.0,2025,11,4,-0.5000000000000004,0.8660254037844384,33,1
"Bán căn 2 phòng ngủ 77m hướng mát, sổ đỏ+lốt ôtô Mipec Rubik 360 Xuân Thủy cạnh trường ĐHQGHN","Dự án Mipec Rubik 360, Đường Xuân Thủy, Phường Dịch Vọng Hậu, Cầu Giấy, Hà Nội",Cầu Giấy,28/08/2025,Căn hộ chung cư tại Mipec Rubik 360,7.7,77 m²,Tây,2.0,2.0,,0,Sổ đỏ/ Sổ hồng,Đầy đủ,0,77.0,6.0,5.0,2025,8,3,-0.8660254037844385,-0.5000000000000004,125,1
"BÁN ĐẤT KINH DOANH ĐẲNG CẤP TẠI TRÂU QUỲ, GIA LÂM 250M - 20 tỷ","Thị trấn Trâu Quỳ, Huyện Gia Lâm, Hà Nội",Gia Lâm,10/09/2024,Bán đất tại thị trấn Trâu Quỳ,24.0,250 m²,0,,,,12 m,Sổ đỏ/ Sổ hồng,0,15 m,250.0,15.0,12.0,2024,9,3,-1.0,-1.8369701987210297e-16,477,1
"Nhỉnh 4tỷ có ngay thửa đất vuông vắn tại thị trấn Quang Minh, Mê Linh, Hà Nội","Thị trấn Quang Minh, Mê Linh, Hà Nội",Mê Linh,06/12/2024,Bán đất tại thị trấn Quang Minh,5.5,55 m²,0,,,,3 m,Sổ đỏ/ Sổ hồng,0,0,55.0,6.0,3.0,2024,12,4,-2.4492935982947064e-16,1.0,390,1
"Bán gấp căn hộ 2PN tại Vinhomes D'Capitale, 3,75 tỷ, 45m2, Cầu Giấy, Hà Nội","Dự án Vinhomes D'Capitale, Đường Trần Duy Hưng, Phường Trung Hòa, Cầu Giấy, Hà Nội",Cầu Giấy,13/09/2024,Căn hộ chung cư tại Vinhomes D'Capitale,4.3,45 m²,Đông - Nam,2.0,1.0,,0,Hợp đồng mua bán,0,0,45.0,6.0,5.0,2024,9,3,-1.0,-1.8369701987210297e-16,474,1
"Bán CC 2PN tại Vinhomes Skylake, 7,2 tỷ, 68 m2","Dự án Vinhomes Skylake, Đường Phạm Hùng, Phường Mỹ Đình 1, Nam Từ Liêm, Hà Nội.",Nam Từ Liêm,28/03/2023,Căn hộ chung cư tại Vinhomes Skylake,7.4,68 m²,Tây - Bắc,2.0,2.0,,0,Sổ đỏ/ Sổ hồng.,"Đầy đủ - Nội thất đầy đủ như giường, tủ, bếp, sofa, điều hòa, và nhiều thứ khác.",0,68.0,5.0,5.0,2023,3,1,1.0,6.123233995736766e-17,1009,0
"Chính chủ bán cắt lỗ căn 2PN 1VS, 55.16 m2, giá 3.3 tỷ tại Vinhomes Green Bay Mễ Trì","Dự án Vinhomes Green Bay Mễ Trì, Đường Đại lộ Thăng Long, Phường Mễ Trì, Nam Từ Liêm, Hà Nội.",Nam Từ Liêm,14/04/2025,Căn hộ chung cư tại Vinhomes Green Bay Mễ Trì,3.7,"55,16 m²",0,2.0,1.0,,0,Hợp đồng mua bán,Cơ bản,0,55.16,5.0,5.0,2025,4,2,0.8660254037844387,-0.4999999999999998,261,0
"Bán nhà Lạc Trung Hai Bà Trưng ô to có vỉa hè không Qh xây cao tầng 50m2 4 tầng MT 4,5m 13,5 tỷ","Phố Lạc Trung, Phường Thanh Nhàn, Hai Bà Trưng, Hà Nội",Hai Bà Trưng,05/08/2024,Nhà riêng tại phố Lạc Trung,15.8,50 m²,0,4.0,3.0,4.0,"4,5 m",Sổ đỏ/ Sổ hồng,Đầy đủ,10 m,50.0,10.0,4.5,2024,8,3,-0.8660254037844385,-0.5000000000000004,513,1
